"orderID","customerID","employeeID","orderDate","requiredDate","shippedDate","shipVia","freight","shipName","shipAddress","shipCity","shipRegion","shipPostalCode","shipCountry"
"10879","WILMK","3","35836","35864","35838","3","8.5","Wilman Kala","Keskuskatu 45","Helsinki","","21240","Finland"
"10880","FOLKO","7","35836","35878","35844","1","88.01000000000001","Folk och fä HB","Åkergatan 24","Bräcke","","S-844 67","Sweden"
"10881","CACTU","4","35837","35865","35844","1","2.84","Cactus Comidas para llevar","Cerrito 333","Buenos Aires","","1010","Argentina"
"10882","SAVEA","4","35837","35865","35846","3","23.1","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
"10883","LONEP","8","35838","35866","35846","3","0.53","Lonesome Pine Restaurant","89 Chiaroscuro Rd.","Portland","OR","97219","USA"
"10884","LETSS","4","35838","35866","35839","2","90.97","Let's Stop N Shop","87 Polk St._x000D_
Suite 5","San Francisco","CA","94117","USA"
"10885","SUPRD","6","35838","35866","35844","3","5.64","Suprêmes délices","Boulevard Tirou, 255","Charleroi","","B-6000","Belgium"
"10886","HANAR","1","35839","35867","35856","1","4.99","Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil"
"10887","GALED","8","35839","35867","35842","3","1.25","Galería del gastronómo","Rambla de Cataluña, 23","Barcelona","","8022","Spain"
"10888","GODOS","1","35842","35870","35849","2","51.87","Godos Cocina Típica","C/ Romero, 33","Sevilla","","41101","Spain"
"10889","RATTC","9","35842","35870","35849","3","280.61","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA"
"10890","DUMON","7","35842","35870","35844","1","32.76","Du monde entier","67, rue des Cinquante Otages","Nantes","","44000","France"
"10891","LEHMS","7","35843","35871","35845","2","20.37","Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.","","60528","Germany"
"10892","MAISD","4","35843","35871","35845","2","120.27","Maison Dewey","Rue Joseph-Bens 532","Bruxelles","","B-1180","Belgium"
"10893","KOENE","9","35844","35872","35846","2","77.78","Königlich Essen","Maubelstr. 90","Brandenburg","","14776","Germany"
"10894","SAVEA","1","35844","35872","35846","1","116.13","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
"10895","ERNSH","3","35844","35872","35849","1","162.75","Ernst Handel","Kirchgasse 6","Graz","","8010","Austria"
"10896","MAISD","7","35845","35873","35853","3","32.45","Maison Dewey","Rue Joseph-Bens 532","Bruxelles","","B-1180","Belgium"
"10897","HUNGO","3","35845","35873","35851","2","603.54","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork","","Ireland"
"10898","OCEAN","4","35846","35874","35860","2","1.27","Océano Atlántico Ltda.","Ing. Gustavo Moncada 8585_x000D_
Piso 20-A","Buenos Aires","","1010","Argentina"
"10899","LILAS","5","35846","35874","35852","3","1.21","LILA-Supermercado","Carrera 52 con Ave. Bolívar #65-98 Llano Largo","Barquisimeto","Lara","3508","Venezuela"
"10900","WELLI","1","35846","35874","35858","2","1.66","Wellington Importadora","Rua do Mercado, 12","Resende","SP","08737-363","Brazil"
"10901","HILAA","4","35849","35877","35852","1","62.09","HILARIÓN-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Táchira","5022","Venezuela"
"10902","FOLKO","1","35849","35877","35857","1","44.15","Folk och fä HB","Åkergatan 24","Bräcke","","S-844 67","Sweden"
"10903","HANAR","3","35850","35878","35858","3","36.71","Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil"
"10904","WHITC","3","35850","35878","35853","3","162.95","White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA"
"10905","WELLI","9","35850","35878","35860","2","13.72","Wellington Importadora","Rua do Mercado, 12","Resende","SP","08737-363","Brazil"
"10906","WOLZA","4","35851","35865","35857","3","26.29","Wolski Zajazd","ul. Filtrowa 68","Warszawa","","01-012","Poland"
"10907","SPECD","6","35851","35879","35853","3","9.19","Spécialités du monde","25, rue Lauriston","Paris","","75016","France"
"10908","REGGC","4","35852","35880","35860","2","32.96","Reggiani Caseifici","Strada Provinciale 124","Reggio Emilia","","42100","Italy"
"10909","SANTG","1","35852","35880","35864","2","53.05","Santé Gourmet","Erling Skakkes gate 78","Stavern","","4110","Norway"
"10910","WILMK","1","35852","35880","35858","3","38.11","Wilman Kala","Keskuskatu 45","Helsinki","","21240","Finland"
"10911","GODOS","3","35852","35880","35859","1","38.19","Godos Cocina Típica","C/ Romero, 33","Sevilla","","41101","Spain"
"10912","HUNGO","2","35852","35880","35872","2","580.91","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork","","Ireland"
"10913","QUEEN","4","35852","35880","35858","1","33.05","Queen Cozinha","Alameda dos Canàrios, 891","São Paulo","SP","05487-020","Brazil"
"10914","QUEEN","6","35853","35881","35856","1","21.19","Queen Cozinha","Alameda dos Canàrios, 891","São Paulo","SP","05487-020","Brazil"
"10915","TORTU","2","35853","35881","35856","2","3.51","Tortuga Restaurante","Avda. Azteca 123","México D.F.","","05033","Mexico"
"10916","RANCH","1","35853","35881","35863","2","63.77","Rancho grande","Av. del Libertador 900","Buenos Aires","","1010","Argentina"
"10917","ROMEY","4","35856","35884","35865","2","8.289999999999999","Romero y tomillo","Gran Vía, 1","Madrid","","28001","Spain"
"10918","BOTTM","3","35856","35884","35865","3","48.83","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","BC","T2F 8M4","Canada"
"10919","LINOD","2","35856","35884","35858","2","19.8","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Nueva Esparta","4980","Venezuela"
"10920","AROUT","4","35857","35885","35863","2","29.61","Around the Horn","Brook Farm_x000D_
Stratford St. Mary","Colchester","Essex","CO7 6JX","UK"
"10921","VAFFE","1","35857","35899","35863","1","176.48","Vaffeljernet","Smagsløget 45","Århus","","8200","Denmark"
"10922","HANAR","5","35857","35885","35859","3","62.74","Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil"
"10923","LAMAI","7","35857","35899","35867","3","68.26000000000001","La maison d'Asie","1 rue Alsace-Lorraine","Toulouse","","31000","France"
"10924","BERGS","3","35858","35886","35893","2","151.52","Berglunds snabbköp","Berguvsvägen  8","Luleå","","S-958 22","Sweden"
"10925","HANAR","3","35858","35886","35867","1","2.27","Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil"
"10926","ANATR","4","35858","35886","35865","3","39.92","Ana Trujillo Emparedados y helados","Avda. de la Constitución 2222","México D.F.","","05021","Mexico"
"10927","LACOR","4","35859","35887","35893","1","19.79","La corne d'abondance","67, avenue de l'Europe","Versailles","","78000","France"
"10928","GALED","1","35859","35887","35872","1","1.36","Galería del gastronómo","Rambla de Cataluña, 23","Barcelona","","8022","Spain"
"10929","FRANK","6","35859","35887","35866","1","33.93","Frankenversand","Berliner Platz 43","München","","80805","Germany"
"10930","SUPRD","4","35860","35902","35872","3","15.55","Suprêmes délices","Boulevard Tirou, 255","Charleroi","","B-6000","Belgium"
"10931","RICSU","4","35860","35874","35873","2","13.6","Richter Supermarkt","Starenweg 5","Genève","","1204","Switzerland"
"10932","BONAP","8","35860","35888","35878","1","134.64","Bon app'","12, rue des Bouchers","Marseille","","13008","France"
"10933","ISLAT","6","35860","35888","35870","3","54.15","Island Trading","Garden House_x000D_
Crowther Way","Cowes","Isle of Wight","PO31 7PJ","UK"
"10934","LEHMS","3","35863","35891","35866","3","32.01","Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.","","60528","Germany"
"10935","WELLI","4","35863","35891","35872","3","47.59","Wellington Importadora","Rua do Mercado, 12","Resende","SP","08737-363","Brazil"
"10936","GREAL","3","35863","35891","35872","2","33.68","Great Lakes Food Market","2732 Baker Blvd.","Eugene","OR","97403","USA"
"10937","CACTU","7","35864","35878","35867","3","31.51","Cactus Comidas para llevar","Cerrito 333","Buenos Aires","","1010","Argentina"
"10938","QUICK","3","35864","35892","35870","2","31.89","QUICK-Stop","Taucherstraße 10","Cunewalde","","01307","Germany"
"10939","MAGAA","2","35864","35892","35867","2","76.33","Magazzini Alimentari Riuniti","Via Ludovico il Moro 22","Bergamo","","24100","Italy"
"10940","BONAP","8","35865","35893","35877","3","19.77","Bon app'","12, rue des Bouchers","Marseille","","13008","France"
"10941","SAVEA","7","35865","35893","35874","2","400.81","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
"10942","REGGC","9","35865","35893","35872","3","17.95","Reggiani Caseifici","Strada Provinciale 124","Reggio Emilia","","42100","Italy"
"10943","BSBEV","4","35865","35893","35873","2","2.17","B's Beverages","Fauntleroy Circus","London","","EC2 5NT","UK"
"10944","BOTTM","6","35866","35880","35867","3","52.92","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","BC","T2F 8M4","Canada"
"10945","MORGK","4","35866","35894","35872","1","10.22","Morgenstern Gesundkost","Heerstr. 22","Leipzig","","04179","Germany"
"10946","VAFFE","1","35866","35894","35873","2","27.2","Vaffeljernet","Smagsløget 45","Århus","","8200","Denmark"
"10947","BSBEV","3","35867","35895","35870","2","3.26","B's Beverages","Fauntleroy Circus","London","","EC2 5NT","UK"
"10948","GODOS","3","35867","35895","35873","3","23.39","Godos Cocina Típica","C/ Romero, 33","Sevilla","","41101","Spain"
"10949","BOTTM","2","35867","35895","35871","3","74.44","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","BC","T2F 8M4","Canada"
"10950","MAGAA","1","35870","35898","35877","2","2.5","Magazzini Alimentari Riuniti","Via Ludovico il Moro 22","Bergamo","","24100","Italy"
"10951","RICSU","9","35870","35912","35892","2","30.85","Richter Supermarkt","Starenweg 5","Genève","","1204","Switzerland"
"10952","ALFKI","1","35870","35912","35878","1","40.42","Alfreds Futterkiste","Obere Str. 57","Berlin","","12209","Germany"
"10953","AROUT","9","35870","35884","35879","2","23.72","Around the Horn","Brook Farm_x000D_
Stratford St. Mary","Colchester","Essex","CO7 6JX","UK"
"10954","LINOD","5","35871","35913","35874","1","27.91","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Nueva Esparta","4980","Venezuela"
"10955","FOLKO","8","35871","35899","35874","2","3.26","Folk och fä HB","Åkergatan 24","Bräcke","","S-844 67","Sweden"
"10956","BLAUS","6","35871","35913","35874","2","44.65","Blauer See Delikatessen","Forsterstr. 57","Mannheim","","68306","Germany"
"10957","HILAA","8","35872","35900","35881","3","105.36","HILARIÓN-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Táchira","5022","Venezuela"
"10958","OCEAN","7","35872","35900","35881","2","49.56","Océano Atlántico Ltda.","Ing. Gustavo Moncada 8585_x000D_
Piso 20-A","Buenos Aires","","1010","Argentina"
"10959","GOURL","6","35872","35914","35877","2","4.98","Gourmet Lanchonetes","Av. Brasil, 442","Campinas","SP","04876-786","Brazil"
"10960","HILAA","3","35873","35887","35893","1","2.08","HILARIÓN-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Táchira","5022","Venezuela"
"10961","QUEEN","8","35873","35901","35884","1","104.47","Queen Cozinha","Alameda dos Canàrios, 891","São Paulo","SP","05487-020","Brazil"
"10962","QUICK","8","35873","35901","35877","2","275.79","QUICK-Stop","Taucherstraße 10","Cunewalde","","01307","Germany"
"10963","FURIB","9","35873","35901","35880","3","2.7","Furia Bacalhau e Frutos do Mar","Jardim das rosas n. 32","Lisboa","","1675","Portugal"
"10964","SPECD","3","35874","35902","35878","2","87.38","Spécialités du monde","25, rue Lauriston","Paris","","75016","France"
"10965","OLDWO","6","35874","35902","35884","3","144.38","Old World Delicatessen","2743 Bering St.","Anchorage","AK","99508","USA"
"10966","CHOPS","4","35874","35902","35893","1","27.19","Chop-suey Chinese","Hauptstr. 31","Bern","","3012","Switzerland"
"10967","TOMSP","2","35877","35905","35887","2","62.22","Toms Spezialitäten","Luisenstr. 48","Münster","","44087","Germany"
"10968","ERNSH","1","35877","35905","35886","3","74.59999999999999","Ernst Handel","Kirchgasse 6","Graz","","8010","Austria"
"10969","COMMI","1","35877","35905","35884","2","0.21","Comércio Mineiro","Av. dos Lusíadas, 23","São Paulo","SP","05432-043","Brazil"
"10970","BOLID","9","35878","35892","35909","1","16.16","Bólido Comidas preparadas","C/ Araquil, 67","Madrid","","28023","Spain"
"10971","FRANR","2","35878","35906","35887","2","121.82","France restauration","54, rue Royale","Nantes","","44000","France"
"10972","LACOR","4","35878","35906","35880","2","0.02","La corne d'abondance","67, avenue de l'Europe","Versailles","","78000","France"
"10973","LACOR","6","35878","35906","35881","2","15.17","La corne d'abondance","67, avenue de l'Europe","Versailles","","78000","France"
"10974","SPLIR","3","35879","35893","35888","3","12.96","Split Rail Beer & Ale","P.O. Box 555","Lander","WY","82520","USA"
"10975","BOTTM","1","35879","35907","35881","3","32.27","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","BC","T2F 8M4","Canada"
"10976","HILAA","1","35879","35921","35888","1","37.97","HILARIÓN-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Táchira","5022","Venezuela"
"10977","FOLKO","8","35880","35908","35895","3","208.5","Folk och fä HB","Åkergatan 24","Bräcke","","S-844 67","Sweden"
"10978","MAISD","9","35880","35908","35908","2","32.82","Maison Dewey","Rue Joseph-Bens 532","Bruxelles","","B-1180","Belgium"
"10979","ERNSH","8","35880","35908","35885","2","353.07","Ernst Handel","Kirchgasse 6","Graz","","8010","Austria"
"10980","FOLKO","4","35881","35923","35902","1","1.26","Folk och fä HB","Åkergatan 24","Bräcke","","S-844 67","Sweden"
"10981","HANAR","1","35881","35909","35887","2","193.37","Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil"
"10982","BOTTM","2","35881","35909","35893","1","14.01","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","BC","T2F 8M4","Canada"
"10983","SAVEA","2","35881","35909","35891","2","657.54","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
"10984","SAVEA","1","35884","35912","35888","3","211.22","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
"10985","HUNGO","2","35884","35912","35887","1","91.51000000000001","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork","","Ireland"
"10986","OCEAN","8","35884","35912","35906","2","217.86","Océano Atlántico Ltda.","Ing. Gustavo Moncada 8585_x000D_
Piso 20-A","Buenos Aires","","1010","Argentina"
"10987","EASTC","8","35885","35913","35891","1","185.48","Eastern Connection","35 King George","London","","WX3 6FW","UK"
"10988","RATTC","3","35885","35913","35895","2","61.14","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA"
"10989","QUEDE","2","35885","35913","35887","1","34.76","Que Delícia","Rua da Panificadora, 12","Rio de Janeiro","RJ","02389-673","Brazil"
"10990","ERNSH","2","35886","35928","35892","3","117.61","Ernst Handel","Kirchgasse 6","Graz","","8010","Austria"
"10991","QUICK","1","35886","35914","35892","1","38.51","QUICK-Stop","Taucherstraße 10","Cunewalde","","01307","Germany"
"10992","THEBI","1","35886","35914","35888","3","4.27","The Big Cheese","89 Jefferson Way_x000D_
Suite 2","Portland","OR","97201","USA"
"10993","FOLKO","7","35886","35914","35895","3","8.81","Folk och fä HB","Åkergatan 24","Bräcke","","S-844 67","Sweden"
"10994","VAFFE","2","35887","35901","35894","3","65.53","Vaffeljernet","Smagsløget 45","Århus","","8200","Denmark"
"10995","PERIC","1","35887","35915","35891","3","46","Pericles Comidas clásicas","Calle Dr. Jorge Cash 321","México D.F.","","05033","Mexico"
"10996","QUICK","4","35887","35915","35895","2","1.12","QUICK-Stop","Taucherstraße 10","Cunewalde","","01307","Germany"
"10997","LILAS","8","35888","35930","35898","2","73.91","LILA-Supermercado","Carrera 52 con Ave. Bolívar #65-98 Llano Largo","Barquisimeto","Lara","3508","Venezuela"
"10998","WOLZA","8","35888","35902","35902","2","20.31","Wolski Zajazd","ul. Filtrowa 68","Warszawa","","01-012","Poland"
"10999","OTTIK","6","35888","35916","35895","2","96.34999999999999","Ottilies Käseladen","Mehrheimerstr. 369","Köln","","50739","Germany"
"11000","RATTC","2","35891","35919","35899","3","55.12","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA"
"11001","FOLKO","2","35891","35919","35899","2","197.3","Folk och fä HB","Åkergatan 24","Bräcke","","S-844 67","Sweden"
"11002","SAVEA","4","35891","35919","35901","1","141.16","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
"11003","THECR","3","35891","35919","35893","3","14.91","The Cracker Box","55 Grizzly Peak Rd.","Butte","MT","59801","USA"
"11004","MAISD","3","35892","35920","35905","1","44.84","Maison Dewey","Rue Joseph-Bens 532","Bruxelles","","B-1180","Belgium"
"11005","WILMK","2","35892","35920","35895","1","0.75","Wilman Kala","Keskuskatu 45","Helsinki","","21240","Finland"
"11006","GREAL","3","35892","35920","35900","2","25.19","Great Lakes Food Market","2732 Baker Blvd.","Eugene","OR","97403","USA"
"11007","PRINI","8","35893","35921","35898","2","202.24","Princesa Isabel Vinhos","Estrada da saúde n. 58","Lisboa","","1756","Portugal"
"11008","ERNSH","7","35893","35921","","3","79.45999999999999","Ernst Handel","Kirchgasse 6","Graz","","8010","Austria"
"11009","GODOS","2","35893","35921","35895","1","59.11","Godos Cocina Típica","C/ Romero, 33","Sevilla","","41101","Spain"
"11010","REGGC","2","35894","35922","35906","2","28.71","Reggiani Caseifici","Strada Provinciale 124","Reggio Emilia","","42100","Italy"
"11011","ALFKI","3","35894","35922","35898","1","1.21","Alfreds Futterkiste","Obere Str. 57","Berlin","","12209","Germany"
"11012","FRANK","1","35894","35908","35902","3","242.95","Frankenversand","Berliner Platz 43","München","","80805","Germany"
"11013","ROMEY","2","35894","35922","35895","1","32.99","Romero y tomillo","Gran Vía, 1","Madrid","","28001","Spain"
"11014","LINOD","2","35895","35923","35900","3","23.6","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Nueva Esparta","4980","Venezuela"
"11015","SANTG","2","35895","35909","35905","2","4.62","Santé Gourmet","Erling Skakkes gate 78","Stavern","","4110","Norway"
"11016","AROUT","9","35895","35923","35898","2","33.8","Around the Horn","Brook Farm_x000D_
Stratford St. Mary","Colchester","Essex","CO7 6JX","UK"
"11017","ERNSH","9","35898","35926","35905","2","754.26","Ernst Handel","Kirchgasse 6","Graz","","8010","Austria"
"11018","LONEP","4","35898","35926","35901","2","11.65","Lonesome Pine Restaurant","89 Chiaroscuro Rd.","Portland","OR","97219","USA"
"11019","RANCH","6","35898","35926","","3","3.17","Rancho grande","Av. del Libertador 900","Buenos Aires","","1010","Argentina"
"11020","OTTIK","2","35899","35927","35901","2","43.3","Ottilies Käseladen","Mehrheimerstr. 369","Köln","","50739","Germany"
"11021","QUICK","3","35899","35927","35906","1","297.18","QUICK-Stop","Taucherstraße 10","Cunewalde","","01307","Germany"
"11022","HANAR","9","35899","35927","35919","2","6.27","Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil"
"11023","BSBEV","1","35899","35913","35909","2","123.83","B's Beverages","Fauntleroy Circus","London","","EC2 5NT","UK"
"11024","EASTC","4","35900","35928","35905","1","74.36","Eastern Connection","35 King George","London","","WX3 6FW","UK"
"11025","WARTH","6","35900","35928","35909","3","29.17","Wartian Herkku","Torikatu 38","Oulu","","90110","Finland"
"11026","FRANS","4","35900","35928","35913","1","47.09","Franchi S.p.A.","Via Monte Bianco 34","Torino","","10100","Italy"
"11027","BOTTM","1","35901","35929","35905","1","52.52","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","BC","T2F 8M4","Canada"
"11028","KOENE","2","35901","35929","35907","1","29.59","Königlich Essen","Maubelstr. 90","Brandenburg","","14776","Germany"
"11029","CHOPS","4","35901","35929","35912","1","47.84","Chop-suey Chinese","Hauptstr. 31","Bern","","3012","Switzerland"
"11030","SAVEA","7","35902","35930","35912","2","830.75","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
"11031","SAVEA","6","35902","35930","35909","2","227.22","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
"11032","WHITC","2","35902","35930","35908","3","606.1900000000001","White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA"
"11033","RICSU","7","35902","35930","35908","3","84.73999999999999","Richter Supermarkt","Starenweg 5","Genève","","1204","Switzerland"
"11034","OLDWO","8","35905","35947","35912","1","40.32","Old World Delicatessen","2743 Bering St.","Anchorage","AK","99508","USA"
"11035","SUPRD","2","35905","35933","35909","2","0.17","Suprêmes délices","Boulevard Tirou, 255","Charleroi","","B-6000","Belgium"
"11036","DRACD","8","35905","35933","35907","3","149.47","Drachenblut Delikatessen","Walserweg 21","Aachen","","52066","Germany"
"11037","GODOS","7","35906","35934","35912","1","3.2","Godos Cocina Típica","C/ Romero, 33","Sevilla","","41101","Spain"
"11038","SUPRD","1","35906","35934","35915","2","29.59","Suprêmes délices","Boulevard Tirou, 255","Charleroi","","B-6000","Belgium"
"11039","LINOD","1","35906","35934","","2","65","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Nueva Esparta","4980","Venezuela"
"11040","GREAL","4","35907","35935","","3","18.84","Great Lakes Food Market","2732 Baker Blvd.","Eugene","OR","97403","USA"
"11041","CHOPS","3","35907","35935","35913","2","48.22","Chop-suey Chinese","Hauptstr. 31","Bern","","3012","Switzerland"
"11042","COMMI","2","35907","35921","35916","1","29.99","Comércio Mineiro","Av. dos Lusíadas, 23","São Paulo","SP","05432-043","Brazil"
"11043","SPECD","5","35907","35935","35914","2","8.800000000000001","Spécialités du monde","25, rue Lauriston","Paris","","75016","France"
"11044","WOLZA","4","35908","35936","35916","1","8.720000000000001","Wolski Zajazd","ul. Filtrowa 68","Warszawa","","01-012","Poland"
"11045","BOTTM","6","35908","35936","","2","70.58","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","BC","T2F 8M4","Canada"
"11046","WANDK","8","35908","35936","35909","2","71.64","Die Wandernde Kuh","Adenauerallee 900","Stuttgart","","70563","Germany"
"11047","EASTC","7","35909","35937","35916","3","46.62","Eastern Connection","35 King George","London","","WX3 6FW","UK"
"11048","BOTTM","7","35909","35937","35915","3","24.12","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","BC","T2F 8M4","Canada"
"11049","GOURL","3","35909","35937","35919","1","8.34","Gourmet Lanchonetes","Av. Brasil, 442","Campinas","SP","04876-786","Brazil"
"11050","FOLKO","8","35912","35940","35920","2","59.41","Folk och fä HB","Åkergatan 24","Bräcke","","S-844 67","Sweden"
"11051","LAMAI","7","35912","35940","","3","2.79","La maison d'Asie","1 rue Alsace-Lorraine","Toulouse","","31000","France"
"11052","HANAR","3","35912","35940","35916","1","67.26000000000001","Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil"
"11053","PICCO","2","35912","35940","35914","2","53.05","Piccolo und mehr","Geislweg 14","Salzburg","","5020","Austria"
"11054","CACTU","8","35913","35941","","1","0.33","Cactus Comidas para llevar","Cerrito 333","Buenos Aires","","1010","Argentina"
"11055","HILAA","7","35913","35941","35920","2","120.92","HILARIÓN-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Táchira","5022","Venezuela"
"11056","EASTC","8","35913","35927","35916","2","278.96","Eastern Connection","35 King George","London","","WX3 6FW","UK"
"11057","NORTS","3","35914","35942","35916","3","4.13","North/South","South House_x000D_
300 Queensbridge","London","","SW7 1RZ","UK"
"11058","BLAUS","9","35914","35942","","3","31.14","Blauer See Delikatessen","Forsterstr. 57","Mannheim","","68306","Germany"
"11059","RICAR","2","35914","35956","","2","85.8","Ricardo Adocicados","Av. Copacabana, 267","Rio de Janeiro","RJ","02389-890","Brazil"
"11060","FRANS","2","35915","35943","35919","2","10.98","Franchi S.p.A.","Via Monte Bianco 34","Torino","","10100","Italy"
"11061","GREAL","4","35915","35957","","3","14.01","Great Lakes Food Market","2732 Baker Blvd.","Eugene","OR","97403","USA"
"11062","REGGC","4","35915","35943","","2","29.93","Reggiani Caseifici","Strada Provinciale 124","Reggio Emilia","","42100","Italy"
"11063","HUNGO","3","35915","35943","35921","2","81.73","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork","","Ireland"
"11064","SAVEA","1","35916","35944","35919","1","30.09","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
"11065","LILAS","8","35916","35944","","1","12.91","LILA-Supermercado","Carrera 52 con Ave. Bolívar #65-98 Llano Largo","Barquisimeto","Lara","3508","Venezuela"
"11066","WHITC","7","35916","35944","35919","2","44.72","White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA"
"11067","DRACD","1","35919","35933","35921","2","7.98","Drachenblut Delikatessen","Walserweg 21","Aachen","","52066","Germany"
"11068","QUEEN","8","35919","35947","","2","81.75","Queen Cozinha","Alameda dos Canàrios, 891","São Paulo","SP","05487-020","Brazil"
"11069","TORTU","1","35919","35947","35921","2","15.67","Tortuga Restaurante","Avda. Azteca 123","México D.F.","","05033","Mexico"
"11070","LEHMS","2","35920","35948","","1","136","Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.","","60528","Germany"
"11071","LILAS","1","35920","35948","","1","0.93","LILA-Supermercado","Carrera 52 con Ave. Bolívar #65-98 Llano Largo","Barquisimeto","Lara","3508","Venezuela"
"11072","ERNSH","4","35920","35948","","2","258.64","Ernst Handel","Kirchgasse 6","Graz","","8010","Austria"
"11073","PERIC","2","35920","35948","","2","24.95","Pericles Comidas clásicas","Calle Dr. Jorge Cash 321","México D.F.","","05033","Mexico"
"11074","SIMOB","7","35921","35949","","2","18.44","Simons bistro","Vinbæltet 34","København","","1734","Denmark"
"11075","RICSU","8","35921","35949","","2","6.19","Richter Supermarkt","Starenweg 5","Genève","","1204","Switzerland"
"11076","BONAP","4","35921","35949","","2","38.28","Bon app'","12, rue des Bouchers","Marseille","","13008","France"
"11077","RATTC","1","35921","35949","","2","8.529999999999999","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA"
